Unnamed: 0,belongs_to_collection,budget,genres,homepage,movieId,original_language,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,rating
27732,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,41571,xx,"Pure fantasia, a race to save the world from a fatal heart attack, juxtaposed against a love rivalry between two brothers - a mortician and an actor playing Christ - for the heart of a scientist studying the earth's core.",1.071638,http://image.tmdb.org/t/p/w185//tMmn8Ouwrj8maBNn3yKsAnY8blF.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",9/7/2000,,6,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Rumored,,The Heart of the World,FALSE,7.6,22,2000,,3.782786885
27737,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,8779,cs,"Most classical sci-fi from K. Zeman. Four young boys visit a dinosaur exhibit at the New York city Museum of Natural History. They then row out onto Central Park Lake where they find a secret cave and paddle into, and go back-in-time into a wondrous prehistoric world filled with the very dinosaurs they had just seen.",1.515302,http://image.tmdb.org/t/p/w185//xjr2s2sDqKKLWyniBBFdTWxRMMA.jpg,"[{'name': 'Studio dětského filmu Gottwaldov', 'id': 6249}, {'name': 'Československý státní film', 'id': 6250}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",8/4/1955,,93,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Journey to the Beginning of Time,FALSE,8,11,1955,,3.5
27776,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,26925,en,"Dr. Henryk Savaard is a scientist working on experiments to restore life to the dead. When he is unjustly hanged for murder, he is brought back to life by his trusted assistant. Re-animated he turns decidedly nasty and sets about murdering the jury that convicted him.",0.665719,http://image.tmdb.org/t/p/w185//beUO1wmMxoDOb9SyLphekjwnb1l.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/17/1939,,64,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"TRANSFORMED BY THE HANGMAN'S NOOSE... from a doctor serving humanity, into a demon filled with hate and terrorizing blood-lust!",The Man They Could Not Hang,FALSE,6.2,8,1939,,3.357142857
27787,"{'id': 103001, 'name': 'Fantomas Collection', 'poster_path': '/xxE1cXieDAUa8XtarhS9JCCyvBt.jpg', 'backdrop_path': '/3WpCsnVPmlvVVTeMxDTQT4XGtog.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1871,fr,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,5.870813,http://image.tmdb.org/t/p/w185//gQTEqpyBdZdWosLiYTRV1vsGQe6.jpg,"[{'name': 'P.A.C.', 'id': 1124}, {'name': 'Société Nouvelle des Établissements Gaumont (SNEG)', 'id': 22396}, {'name': 'P.C.M. FIlm', 'id': 22663}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",11/4/1964,,99,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Men Hunt Him Down - Women Look Him Up! Super-Thief ... Master Lover ... He's out to ransack the world!,Fantomas,FALSE,6.8,125,1964,,3.666666667
27788,"{'id': 103001, 'name': 'Fantomas Collection', 'poster_path': '/xxE1cXieDAUa8XtarhS9JCCyvBt.jpg', 'backdrop_path': '/3WpCsnVPmlvVVTeMxDTQT4XGtog.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1870,fr,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.",6.212713,http://image.tmdb.org/t/p/w185//bmH837I42HEv6htU8KMuX0Q1zXt.jpg,"[{'name': 'Gaumont', 'id': 9}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Da Ma Produzione', 'id': 16058}, {'name': 'Victory Film', 'id': 22665}, {'name': 'Story Film', 'id': 22666}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",12/7/1965,,105,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Fantomas Unleashed,FALSE,6.7,77,1965,,3.357142857
27789,"{'id': 103001, 'name': 'Fantomas Collection', 'poster_path': '/xxE1cXieDAUa8XtarhS9JCCyvBt.jpg', 'backdrop_path': '/3WpCsnVPmlvVVTeMxDTQT4XGtog.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1875,fr,"In the third and final episode of the trilogy, Fantômas imposes a head tax on the rich, threatening to kill those who do not comply.",5.45311,http://image.tmdb.org/t/p/w185//kHc6OOcFfsEBPvY8acZwAOcbrML.jpg,"[{'name': 'Société Nouvelle de Cinématographie', 'id': 249}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Fair Film', 'id': 1399}, {'name': 'Gaumont International', 'id': 7961}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",3/16/1967,,104,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Fantomas vs. Scotland Yard,FALSE,6.9,83,1967,,3.607142857
27818,,,"[{'id': 878, 'name': 'Science Fiction'}]",http://www.bbc.co.uk/programmes/b00vfgcw,47868,en,"Mark Gatiss's adaptation of HG Wells's science fiction classic. July 1969, and as the world waits with bated breath for the Apollo astronauts to land on the Moon, a young boy meets 90-year-old Julius Bedford. He's a man with an extraordinary story of how, way back in 1909, he got to the Moon first, and, together with the eccentric Professor Cavor, discovered a terrifying secret deep beneath its seemingly-barren surface.",1.435661,http://image.tmdb.org/t/p/w185//svb126PMLTKlH9cn2vHZgP9326L.jpg,"[{'name': 'BBC Worldwide', 'id': 3164}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/19/2010,,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The First Men in the Moon,FALSE,5.5,11,2010,,3.75
27961,,1000000,"[{'id': 878, 'name': 'Science Fiction'}]",,27873,en,"It’s the 21st century, the Oil Wars have made a mess of the planet and the land outside major cities is lawless. After Hunter comes to the aid of Corlie, who has run away from the villainous Straker, he takes her to the peaceful community of Clearwater. Unfortunately for the citizens of Clearwater, Straker fully intends to get Corlie back.",0.815844,http://image.tmdb.org/t/p/w185//2lsBcpFABFcplE4smdJSD7BsEEE.jpg,"[{'name': 'Battletruck Films Ltd.', 'id': 26769}]","[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",1/1/1982,3000000,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Science Fiction Adventure of the Near Future,Battletruck,FALSE,4.2,5,1982,3,3.485714286
28182,"{'id': 129748, 'name': 'The Gruffalo Collection', 'poster_path': '/fAbFSN22r0JVGAGsZUTqv35yAj6.jpg', 'backdrop_path': '/uAsJBnUgCX1Tzl68sJLUGt6REgS.jpg'}",,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,81684,en,"A follow up to the 2009 animated feature and adapted from the childrens' book by Julia Donaldson and Alex Scheffler.  The Gruffalo's child explores the deep dark wood in search of the big bad mouse and meets the Snake, Owl and Fox in the process.  She eventually finds the mouse, who manages to outwit her like the Gruffalo before!",5.617157,http://image.tmdb.org/t/p/w185//qaGH2AoaLvoGXURQtNzj1nw6oZd.jpg,"[{'name': 'Magic Light Pictures', 'id': 5644}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/25/2011,,26,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Gruffalo's Child,FALSE,6.4,40,2011,,3
28585,,7500,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,2963,fr,"Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun which finishes under the sea.",1.529176,http://image.tmdb.org/t/p/w185//dyBgVacU4fKNXwsKLEWjiUILJQX.jpg,"[{'name': 'Star-Film', 'id': 7159}, {'name': 'Georges Méliès', 'id': 37046}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",10/1/1904,,20,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,The Impossible Voyage,FALSE,7.1,32,1904,,3.6
28748,"{'id': 141252, 'name': 'Cardcaptor Sakura Collection', 'poster_path': '/9A70mDbkWR6GGqik79D5tcqxvq.jpg', 'backdrop_path': '/ltwKqELc08gO4EU6umCXEoYdFjJ.jpg'}",,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,31347,ja,"All of the Clow Cards have been captured, and Sakura Kinomoto, the new Master of the Cards, is preparing to play the lead in the play for the town festival. However, a new evil force is causing mysterious events all over Tomoeda, including the disappearance of Sakura's cards. With Syaoran's help, Sakura must figure out the cause of these events, and save her town.",1.31263,http://image.tmdb.org/t/p/w185//3Qn6L1yE90BCV7djFNFIEdfiKgL.jpg,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Madhouse', 'id': 4288}, {'name': 'Shochiku Company', 'id': 4641}, {'name': 'Kodansha', 'id': 6999}, {'name': 'Amber Film Works', 'id': 20202}, {'name': 'Shelty', 'id': 20206}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",7/15/2000,,80,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Cardcaptor Sakura: The Sealed Card,FALSE,8,24,2000,,3.75
28790,"{'id': 118415, 'name': 'Berserk: Golden Age Arc', 'poster_path': '/vhgxnF9xEJZllqWs7iqD0yXpfL0.jpg', 'backdrop_path': '/iaElhxBtT6fTlaiUp7ZZDNOyqLf.jpg'}",,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",http://www.berserkfilm.com/index.php,144288,ja,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",8.141653,http://image.tmdb.org/t/p/w185//iFKCLVGMLSmljDfpT4WorSD1Erp.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Studio 4°C', 'id': 11671}, {'name': 'Lucent Pictures Entertainment', 'id': 23335}, {'name': 'Beyond C.', 'id': 29177}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2/1/2013,,110,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Berserk: The Golden Age Arc 3 - The Advent,FALSE,7.4,58,2013,,2.5
28869,,,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,71750,en,"Feature-length, live-action musical version of the classic fairy tale by Charles Perrault.",0.842996,http://image.tmdb.org/t/p/w185//36PAtkKgBJ7KSiLi8mC9yXL6CH4.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/12/1987,,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Sleeping Beauty,FALSE,7.4,6,1987,,3
29207,,,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,90888,en,"Two high school goofs steal an explosive device from another world that has been hidden on earth, and an alien named Mr. Armageddon is sent to retrieve it from them.",0.105886,http://image.tmdb.org/t/p/w185//dkOrydlZE0NfatkvVVnMzuILhqg.jpg,[],[],12/20/1989,,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Cosmic Campus Comedy.,Monster High,FALSE,6.2,3,1989,,2.766666667
29364,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3164,en,The baron's grandson rents the family castle to a TV crew to fund his atomic revival of the family monster.,0.867198,http://image.tmdb.org/t/p/w185//mKbvZDkIqY4rk67iITuLsH9lMK.jpg,"[{'name': 'Aubrey Schenck Productions', 'id': 1347}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/20/1958,,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The One...The Only KING OF MONSTERS as the new demon of the atomic age!,Frankenstein 1970,FALSE,4.3,7,1958,,3
29529,,100000,"[{'id': 878, 'name': 'Science Fiction'}]",,31042,en,"Giant robots from Venus invade Chicago. Stranded in the deserted city are Frank and Nora (who has recently attempted suicide). They meet a celebrating couple at a café, Vicki Harris and Jim Wilson. The quartet escape the robot patrol and take refuge in a large hotel. There, they encounter a new danger in Davis, a psychopathic killer.",0.509404,http://image.tmdb.org/t/p/w185//esNy3MrV5GKDB9NshNiH7pEQkJY.jpg,"[{'name': 'Herman Cohen Productions', 'id': 14093}, {'name': 'Abtcon Pictures', 'id': 18215}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/7/1954,,75,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Raw Panic The Screen Never Dared Reveal!,Target Earth,FALSE,6.4,8,1954,,4
30048,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3122,it,"Dr. Frankensteins' daughter, who is in love with the aging lab assistant Marshall, continues with her fathers experiments and attempts to transplant Marshall's brain into a new body to prolong his life.",3.530313,http://image.tmdb.org/t/p/w185//7RUwqMnjZvoLbL63ZL2FGv7qAi8.jpg,"[{'name': 'Condor International Productions', 'id': 5712}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",10/22/1971,,99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,A Mad Surgeon's Mind in a Woman's Body,Lady Frankenstein,FALSE,4,11,1971,,2.884615385
30245,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,2462,fr,"The frozen body of Paul Fournier is discovered in Greenland where he had disappeared during a scientific expedition in 1905. Perfectly conserved he is brought back to life in the 1960s. His descendants take care of him: to spare him the cultural shock they behave so to make believe it's 1905 and they are his cousins, uncle...",3.793346,http://image.tmdb.org/t/p/w185//mp1ua0k9jpXQh8VfLuWvwYrkh3L.jpg,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Rizzoli Films', 'id': 1131}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",9/10/1969,,82,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Hibernatus,FALSE,6.5,66,1969,,1.857142857
30448,,,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",,3056,en,"Two hundred years after Mary Shelley's novel the brilliant but mad Doctor has sustained his creature and himself over two centuries through genetic experimentation. In present-day America Detective O'Connor is investigating a series of horrific murders which leads her to the doctor and his creature. What she uncovers reveals the strange evolution the doctor and his creation undergo over the course of two centuries and the divergent paths creator and monster take in pursuing good or evil.  Detective Carson O'Conner and her partner Detective Michael Sloane are investigating murders of a serial-killer that mutilates and removes the internal organs of the victims. When they meet the mysterious and macabre Deucalion, they are informed that Dr. Frankenstein is alive with a legion of followers, using the name of Dr. Victor Helios.",1.533848,http://image.tmdb.org/t/p/w185//rwQamiUQELLGQVa2J9VhpRNC2EF.jpg,"[{'name': 'L.I.F.T. Production', 'id': 1305}, {'name': 'Flame TV', 'id': 1306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/9/2004,,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Frankenstein,FALSE,4.6,10,2004,,3.166666667
30531,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",,8703,cs,"The film stars Libuse Safrankova as the title character, a young woman who is put upon by her stepmother and stepsisters. The film employs a twist, though, when a handsome prince comes knocking. Cinderella does not simply fall into the prince's arms. In this version, he must actively pursue the young woman who is a skilled sharpshooter prone to wearing hunting outfits. Cinderella also has three wishes at her disposal, gained from three magic nuts.",6.19728,http://image.tmdb.org/t/p/w185//cjnY1m5y0MDM94BbCM6TSsYBzMz.jpg,"[{'name': 'Deutsche Film (DEFA)', 'id': 12364}, {'name': 'Filmové studio Barrandov', 'id': 66848}]","[{'iso_3166_1': 'XG', 'name': 'East Germany'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",11/1/1973,,82,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Three Wishes for Cinderella,FALSE,7.5,90,1973,,4.5
30732,"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,27847,en,"Luc Devereaux and Veronica Roberts continue their attempts to expose the Universal Soldier unit. But after a hostage situation mistakenly leaves Veronica a fugitive, the two escape the city and go into hiding. CIA Deputy Director Mentor and Dr. Walker are also in the middle of literally 'growing' a powerful new Universal Soldier clone of Luc's brother Eric to assassinate him and Veronica.",2.322004,http://image.tmdb.org/t/p/w185//vhIb4owg49vwHJnshELqeZiOqfr.jpg,"[{'name': 'Rigel Independent Entertainment', 'id': 40417}, {'name': 'Catalyst Entertainment Production', 'id': 40418}, {'name': 'Durrant Fox Productions Inc.', 'id': 40419}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",12/1/1999,,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Back in action and deadlier than ever!,Universal Soldier III: Unfinished Business,FALSE,3.8,9,1999,,4
30796,"{'id': 438282, 'name': 'Cross Collection', 'poster_path': '/lc3cpdVPmaZGo1iynGmyUBVXTbC.jpg', 'backdrop_path': '/tvNN3bw0dau7eIP00se9HcxnHKo.jpg'}",2000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",http://www.crossthemovie.com,64325,en,"Given incredible power by an ancient Celtic Cross. Callan continues to fight evil... Now, joined by a team of weapons experts, Callan battles an unstoppable empire in Los Angeles.",4.171114,http://image.tmdb.org/t/p/w185//A9lZSgOU19IB2svJEciXrMuEHY2.jpg,"[{'name': 'Truth and Soul Pictures Inc', 'id': 379}, {'name': 'Morningstar Films', 'id': 21840}, {'name': 'Soular Entertainment', 'id': 32311}, {'name': 'Four Horsemen Films', 'id': 32312}, {'name': 'Fat Monster Films', 'id': 86023}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/12/2011,,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"To Stop an Ancient Evil, It’s Gonna Take Big Guns, Hard Sticks and Exploding Balls",Cross,FALSE,3.9,13,2011,,1.75
30797,,,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,26342,en,A small band of resistance fighters battle the cyborgs that have taken control of the planet.,2.555861,http://image.tmdb.org/t/p/w185//g7DY57lKov9ZNYjZPG6mkiXDjV.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/28/2009,,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Built to protect mankind, now programmed to destroy.",The Terminators,FALSE,3.9,24,2009,,3.8
30927,"{'id': 48194, 'name': 'Ator Collection', 'poster_path': '/8kCSlYRv9FzIsslxqoeEWfwP9JL.jpg', 'backdrop_path': '/fWAyTzB6nJS7Oqpk5L9PeEia1QF.jpg'}",,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,5086,en,"Once upon a time a god gave a mighty sword to the king of Aquiles to bring justice to his people. Now he wants it back - but the king rather gives his life than the sword. Goddess Dehamira, who spoke for him, is being taken all her privileges and banned in a circle of fire, until a human arrives who's strong enough to free her. When prince Ator becomes 18, he gets the sword from the mean sorcerer gnome Grindl, to free Dehamira and his people. On his journey he has to fight against dragons and other fantastic figures.",0.22135,http://image.tmdb.org/t/p/w185//yXjT3fYEcVl37jKnD9JkLUtR8bH.jpg,"[{'name': 'Filmirage', 'id': 6082}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1/1/1990,,94,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Ator IV: The Hobgoblin,FALSE,4.4,4,1990,,3.9
30970,"{'id': 34055, 'name': 'Pokémon Collection', 'poster_path': '/j5te0YNZAMXDBnsqTUDKIBEt8iu.jpg', 'backdrop_path': '/iGoYKA0TFfgSoZpG2u5viTJMGfK.jpg'}",,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.pokemon.com/us/movies/movie-pokemon-the-rise-of-darkrai-2008/,25961,ja,"Ash and friends (this time accompanied by newcomer Dawn) arrive at an idyllic village on their way to their next Pokemon contest, where chaos will soon erupt with the prophecy of two Pokemon Gods (Dialga and Palkia) and the arrival of a mysterious, seemingly deadly Pokemon named Darkrai, which has the power to distort space and time.",3.851534,http://image.tmdb.org/t/p/w185//tnftmLMemPLduW6MRyZE0ZUD19z.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7/14/2007,42238454,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,Somewhere Between Time & Space... A Legend Is Born.,Pokémon: The Rise of Darkrai,FALSE,6.4,41,2007,,3.875
31067,,,"[{'id': 878, 'name': 'Science Fiction'}]",,27717,en,"After an invisible asteroid draws an astronaut and his ship to its surface, he is miniaturized by the phantom planet's exotic atmosphere.",0.99943,http://image.tmdb.org/t/p/w185//sGwsMGUJ8RRLIBgEOXrDrqZBR4H.jpg,"[{'name': 'Four Crown Productions', 'id': 4704}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/13/1961,,82,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It Begins Where Others End! On the Moon!,The Phantom Planet,FALSE,4.4,14,1961,,4
31265,"{'id': 221537, 'name': 'Creature From The Black Lagoon (Universal Series)', 'poster_path': '/f41TORvnRk8u9nZ834uxAzxIGuH.jpg', 'backdrop_path': '/jPVq82CMKAm6fKVeW2nyRC2X9Yc.jpg'}",,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,39408,en,"The third film in The ""Creature From The Black Lagoon"" franchise sees the Gill Man turned into an air-breather by a mad scientist.",0.546229,http://image.tmdb.org/t/p/w185//duBLFAtlcCt2HzsouxR8XGWTBgS.jpg,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/26/1956,,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A City Screams in Terror!,The Creature Walks Among Us,FALSE,5.5,12,1956,,2.25
31300,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,3125,en,Dracula conspires with a mad doctor to resurrect the Frankenstein Monster.,1.513005,http://image.tmdb.org/t/p/w185//w0SmhfNPWNJPhdpQNvNnAHmXTHs.jpg,"[{'name': 'Independent International Pictures (I-I)', 'id': 4951}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/1/1971,,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dracula vs. Frankenstein,FALSE,4,9,1971,,3.739130435
31464,,,"[{'id': 878, 'name': 'Science Fiction'}]",http://enigmathemovie.com/,77852,en,"Floating dead in space, transport ship Genesis become an unsolvable mystery. All hands on board have been killed. What began as a simple transport mission for the crew of the Genesis, ends with not only their bloodshed, but the loss of an important military prisoner. The people of earth are in a time of crisis. They are waging war against a far superior opponent, an alien race called the Cnidarians. After a bloody assault on a military ship, the Vendetta, USSM special forces were able to capture their first Cnidarian prisoner, code named 71099. But commonly known through out the fleet as Ediolon, the phantom. Realizing that a military transport would be too obvious of a target to their enemy, the USSM enlisted the freelance ship Genesis, commanded by Nathaniel J Rhys to secretly transport the prisoner to the high security prison located on Mars' moon Demos. The ship never arrived.",0.043624,http://image.tmdb.org/t/p/w185//pnT3eyy3M0Wy4JxBiVZASsv5l2b.jpg,[],[],5/30/2009,,42,[],Released,The Truth Lies Within,Enigma,FALSE,4,1,2009,,3
31826,,,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,36529,en,A geneticists working on a drug to stop ageing tries it upon himself with horrendous consequences.,0.444072,http://image.tmdb.org/t/p/w185//mxQJHbNHJ9rSACkAmTxLpbAM0qG.jpg,"[{'name': 'Filmirage', 'id': 6082}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",8/7/1990,,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Witness the Change!,Metamorphosis,FALSE,6.3,3,1990,,3.838983051
32235,"{'id': 109608, 'name': 'Van Helsing Collection', 'poster_path': '/kuqxOT5Ox7mrHUSvwuDCJG6tuRL.jpg', 'backdrop_path': '/uBNNmICsBnLhB2zhQ8PpwoluoYR.jpg'}",,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,7092,en,"It tells of the events before the film, in which monster hunter Gabriel Van Helsing travels to London to investigate a series of horrific, and decidedly supernatural murders, being committed by the mad scientist Dr. Jekyll, in the form of his evil alter-ego, Mr. Hyde.",5.003222,http://image.tmdb.org/t/p/w185//s1H2ALJVZiX6sMZ7Msfotkfbkfg.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/11/2004,,30,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Van Helsing: The London Assignment,FALSE,6,51,2004,,3.285714286
32252,,,"[{'id': 878, 'name': 'Science Fiction'}]",,26155,en,A Super Computer plans world domination with the help of Robbie the robot and a 10 year old boy who is the son the computer's inventor.,1.226801,http://image.tmdb.org/t/p/w185//qUTY3vFx8F6rFAzjaSvp6u0KmQR.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",[],10/1/1957,,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See Timmie and his friend Robby the Robot combat the Super Computer,The Invisible Boy,FALSE,5,11,1957,,3.375
