Unnamed: 0,belongs_to_collection,budget,genres,homepage,id,tconst,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,return,sub_genres,Rating,numVotes,poster_path,,,,,Rating5
36458,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",,290365,tt3700038,fr,Projet-M,"Four astronauts have to stay 1000 days in a space station around Earth in order to prove that a trip to Europa, one of Jupiter's moon, is possible. The experience goes well until something happens on earth.",0.976485,"[{'name': 'MIG Film GmbH', 'id': 44097}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",9/20/2014,,98,"[{'iso_639_1': 'fr', 'name': 'Fran?ºais'}]",Released,,Project-M,FALSE,4.4,7,2014,,space/space/robot/robot/,4.9,308,http://image.tmdb.org/t/p/w185//5VyUIP9cqcc4mwJKVR6cSk0Domu.jpg,,,,,2.45
43388,,65000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://thedarktapes.com/,390883,tt5068650,en,The Dark Tapes,"A genre-defying mixture of horror, sci-fi, myth, mystery and thrills told as four interlocking tales in one intelligent anthology. Ghosts, spirits, creatures, demons and more from the paranormal world collide with rational curiosity.",3.525879,"[{'name': 'Thunder Road Incorporated', 'id': 74958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/17/2017,,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Face the unknown,The Dark Tapes,FALSE,5,20,2017,,dystopian/monster/,4.9,2160,http://image.tmdb.org/t/p/w185//9TDeTn1TQhkPcH9BoEQ6NWXc38j.jpg,,,,,2.45
2335,,75000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,9423,tt0120458,en,Virus,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",7.116537,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'BBC Films', 'id': 288}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele M??nchen Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'UGC PH', 'id': 23932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1/14/1999,14010690,99,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}]",Released,Life on earth is in for a shock.,Virus,FALSE,5,151,1999,0.1868092,alien/space/space/robot/robot/dystopian/,4.9,24219,http://image.tmdb.org/t/p/w185//5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,,,,,2.45
21259,,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,133339,tt0109761,fr,Exquisite Tenderness,"Dr. Julian Mater is suspended and gets his license revoked for performing experiments on dying patients in cellular regeneration. A couple of years later, he returns to the hospital that condemned his work to begin practicing his grizzly experiments once more.",1.141545,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/13/1995,,99,[],Released,"First Jason...Then Freddy...Finally, A Professional.",The Surgeon,FALSE,6.6,5,1995,,dystopian/,4.9,605,http://image.tmdb.org/t/p/w185//dxXu9qzHn61LT4uSsker2jlwiwp.jpg,,,,,2.45
40512,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,27620,tt0382014,en,The Erotic Misadventures of the Invisible Man,"When Norman (Scott Coppola), an aspiring actor, can't find an open door in Hollywood, he gets rather dispirited. But he gets a new lease on life when he discovers an invisibility formula and learns that women don't really care whether they can see him or not! This erotic comedy is based on the comic books by Milo Manera.",1.090503,[],[],11/18/2003,,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Erotic Misadventures of the Invisible Man,FALSE,5.8,4,2003,,alien/robot/robot/,4.9,451,http://image.tmdb.org/t/p/w185//j1UmIvXfLxzOyqikkRLBv6hyQBZ.jpg,,,,,2.45
41315,,2500000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,40026,tt0087796,en,Night Shadows,"When two brothers, Josh and Mike, go to a small southern town for a vacation, they find most of the residents either dead or missing. When Mike himself goes missing, Josh teams up with the local sheriff and an attractive school teacher to find him until Josh discovers that the whole town and most of it's people have been infected by a form of toxic waste, and they have all turned into toxic vampires whom prowl the streets at night for human blood!",2.97235,"[{'name': 'Laurelwood Productions, Inc.', 'id': 7722}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/1/1984,,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mankind's Deadliest Threat Will Not Come From The Skies.,Night Shadows,FALSE,6.1,11,1984,,alien/monster/,4.9,1440,http://image.tmdb.org/t/p/w185//gWMHnQSvXkOn9YChABTN3ZTcswS.jpg,,,,,2.45
18131,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,43252,tt0051016,en,The Story of Mankind,"The Spirit of Man (Ronald Colman) debates history with the devil (Vincent Price) before a court of fate, because of the hydrogen bomb.",0.804527,"[{'name': 'Cambridge Productions', 'id': 4293}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/8/1957,,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Explorer... Warrior... Dreamer!,The Story of Mankind,FALSE,5.4,5,1957,,dystopian/fantasy/,4.9,980,http://image.tmdb.org/t/p/w185//llhumPwsSeuBkIKGPIiBOrC9gtv.jpg,,,,,2.45
24540,"{'id': 473185, 'name': 'Dead in Tombstone Collection', 'poster_path': '/3TdTcCWDBNaekYDxkQyb0heDLaR.jpg', 'backdrop_path': '/yUGYwtE4KQ36MLOT2PD497op5T4.jpg'}",5200000,"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,151933,tt2268419,en,Dead in Tombstone,"An outlaw named Guerrero Hernandez is shot in the back and killed whilst attempting to free his half-brother from a small-town prison. Making a deal with the devil, Hernandez returns from the dead to take his revenge.",6.065874,"[{'name': 'CC Capital Arts Entertainment SRL', 'id': 17008}, {'name': 'Universal 1440 Entertainment', 'id': 17009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/1/2013,,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Blast With Both Barrels Blazing!,Dead in Tombstone,FALSE,4.8,59,2013,,robot/robot/time_travel/dystopian/fantasy/,4.9,4657,http://image.tmdb.org/t/p/w185//esk9F3hBlNYsUk9koPrOyfYlLaB.jpg,,,,,2.45
43996,"{'id': 107478, 'name': 'Lovey-Dovey Collection', 'poster_path': '/mK5wNi1Ypvxs5MLtoBcw6MU361w.jpg', 'backdrop_path': '/c7OmvidYMcfVBMFUXxyuqppXjUr.jpg'}",3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,62732,tt1414840,ru,?¢?Ä???????î-?????Ç???????î 2,In this sequel of Lovey-Dovey Andrey and Marina are exchanging bodies again - but this time with their children.,1.16103,"[{'name': 'Real Dakota', 'id': 11987}, {'name': 'Interfest', 'id': 11989}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",12/23/2008,17850711,100,"[{'iso_639_1': 'ru', 'name': 'P?â?ü?ü??????'}]",Rumored,,Lovey-Dovey 2,FALSE,3.9,9,2008,5.950237,robot/robot/time_travel/fantasy/,4.9,504,http://image.tmdb.org/t/p/w185//8zQbqWlV9G83A4ZJmKHFPTHpPD8.jpg,,,,,2.45
29101,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,228426,tt2006181,ja,?éü?éü?éü?ü«?üÅ?éë?üÆ,"In present-day Japan, little Masashi moves from an evacuation center to a small village. There he will discover that every child has the ability to communicate with a fantastic creature, but they are being used in an evil plan to collect the children?ÇÖs negative energy. Artist Takashi Murakami ?Çÿs debut film is an amazing epic story that is an X-Ray of children?ÇÖs hopes and fears with the artist?ÇÖs unmistakable visual style.",1.512573,"[{'name': 'Kaikai Kiki Co.', 'id': 19070}, {'name': 'Nishimura Motion Picture Model Makers Group', 'id': 57503}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",4/23/2013,,101,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,,Jellyfish Eyes,FALSE,6.5,4,2013,,robot/robot/dystopian/fantasy/monster/,4.9,356,http://image.tmdb.org/t/p/w185//57Hg8vmhQvHccRdNtF3KfT3Rfe0.jpg,,,,,2.45
20106,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",,22379,tt0098350,en,Slipstream,"Slipstream is a 1989 post-apocalyptic science fiction adventure film. The plot has an emphasis on aviation and contains many common science-fiction themes, such as taking place in a dystopian future in which the landscape of the Earth itself has been changed and is windswept by storms of great power. There are also numerous sub-plots, such as free will and humanity amongst artificial intelligence.",1.697976,[],[],6/22/1989,,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,From the depths of the earth. To the edge of existence... The hunt is on!,Slipstream,FALSE,4.2,16,1989,,alien/robot/robot/dystopian/,4.9,2147,http://image.tmdb.org/t/p/w185//m86WfIjcYHx1QjEbK2HSTMIeNKX.jpg,,,,,2.45
29911,,3700000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.eyeborgs.com/,40537,tt1043844,en,Eyeborgs,"Are government surveillance cameras intended to keep us safe actually killing people? Is it a plot by the government to suppress the opposition, or have our terrorist enemies secretly gained control of our security system and are now using it against us? Following another major terrorist attack the US instigates an intense government surveillance program in which every camera in the country is linked into a single, all-seeing network called the ODIN system (for Optical Defense Intelligence Network). The system includes millions of mobile, robotic surveillance cameras known as ""Eyeborgs,"" which watch everyone for suspicious behavior, all in the name of security, law enforcement and keeping America safe. An agent for the Department of Homeland Security grows suspicious of the system after a series of odd murders in which the physical evidence doesn't match up to what the video records show. Now he must work outside the system to find out who is really controlling the Eyeborgs.",2.036393,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/29/2009,,103,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,You Are Being Watched!,Eyeborgs,FALSE,4.9,26,2009,,robot/robot/dystopian/monster/techno/,4.9,2069,http://image.tmdb.org/t/p/w185//yp2Ijv45403hKfx5fFcXeuvhOpt.jpg,,,,,2.45
39515,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.lakeeeriemovie.com/,316268,tt2948078,en,Lake Eerie,"A young widow moves into an old house on Lake Erie to recover from the sudden loss of her husband; however, she soon discovers a dark secret and that she is not alone.",3.264722,"[{'name': 'Solid Weld Production', 'id': 43436}, {'name': 'Savage Beast Film', 'id': 43437}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/15/2016,,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A dark secret locked away...will soon be discovered.,Lake Eerie,FALSE,3.4,28,2016,,dystopian/,4.9,5699,http://image.tmdb.org/t/p/w185//wqsGwJSdR5X7BxfTJmCEpx0GHS9.jpg,,,,,2.45
16569,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",,54160,tt0078435,ja,?«ç?«Ö?üï?éë?ü«?âí?ââ?é??â??é?,"In this Star Wars take-off, the peaceful planet of Jillucia has been nearly wiped out by the Gavanas, whose leader takes orders from his mother (played a comic actor in drag) rather than the Emperor. King Kaiba sends out eight Liabe holy seeds, each to be received by a chosen one to defend the Gavanas. Each recipient, ranging from hardened General Garuda to Gavana Prince Hans to young Terrans Meia, Kido, and Aaron all have different reactions to being chosen.",0.753465,"[{'name': 'United Artists', 'id': 60}, {'name': 'Toei Company', 'id': 9255}, {'name': 'Tohokushinsha Film Corporation (TFC)', 'id': 64423}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",4/29/1978,,105,"[{'iso_639_1': 'ja', 'name': 'µùÑµ£¼?¬?'}]",Released,Where Fantasies are Real & Reality is Fantastic.,Message from Space,FALSE,5.9,7,1978,,space/space/robot/robot/techno/,4.9,1003,http://image.tmdb.org/t/p/w185//tA0sOLn9dVUzBvW6gsU1QV6Vxeq.jpg,,,,,2.45
26142,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,29352,tt0073804,it,"Superuomini, superdonne, superbotte",Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.,0.291053,"[{'name': 'Cinematogr?ífica Pelimex', 'id': 4940}, {'name': 'A Erre Cinematografica', 'id': 4941}, {'name': 'Shaw Brothers', 'id': 5798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/11/1974,,105,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Three men with supernatural powers interfere in a tribal warfare to prevent evil Amazons destroying the inhabitants of a village.,Super Stooges vs the Wonder Women,FALSE,0,0,1974,,super/dystopian/fantasy/,4.9,200,http://image.tmdb.org/t/p/w185//uvQKcgFA47GzQBgulMtkcVQF1QY.jpg,,,,,2.45
40123,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,39449,tt0114537,en,Steel Frontier,"Set in a post-nuclear-holocaust future, this sci-fi western takes place in the frontier city of New Hope, the only place around with a working oil refinery. Ever since a megalomaniac general and his followers took over the place, life has been miserable. Then a stranger, a man-of-few-words, comes to town. A quick-drawing gunslinger, he first joins the conquerors. As time passes, however, it rapidly becomes apparent that he really sides with the townsfolk, and when the time is right, he leads them into a violent uprising.",0.163373,"[{'name': 'PM Entertainment Group', 'id': 1647}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/28/1995,,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where the Future collides with the Past,Steel Frontier,FALSE,6.3,3,1995,,alien/robot/robot/time_travel/dystopian/,4.9,413,http://image.tmdb.org/t/p/w185//qtlsEWDwdp8kXuD2zjuuJF3mnIT.jpg,,,,,2.45
2586,,170000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",,8487,tt0120891,en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,9.887602,"[{'name': 'Todman, Simon, LeMasters Productions', 'id': 2507}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Peters Entertainment', 'id': 16774}, {'name': 'Sonnenfeld Josephson Worldwide Entertainment', 'id': 57088}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/29/1999,222104681,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's a whole new west.,Wild Wild West,FALSE,5.1,1042,1999,1.306498124,robot/robot/,4.9,141982,http://image.tmdb.org/t/p/w185//ouhNr6KsjOBSPxXzqRZFh0fLkjZ.jpg,,,,,2.45
35530,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",http://www.comfortingskin.com/,100274,tt1930308,en,Comforting Skin,A lonely young woman's desperate need for emotional and sexual companionship draws her into a surreal and ultimately destructive relationship with a shifting and whispering tattoo she has willed to life on her skin.,0.296009,"[{'name': 'Feelgood Pictures', 'id': 37221}, {'name': 'Brainstorm Productions', 'id': 37222}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",10/10/2011,,109,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Obsession Leaves A Mark.,Comforting Skin,FALSE,4,4,2011,,alien/robot/robot/fantasy/,4.9,369,http://image.tmdb.org/t/p/w185//5p1VJcf5wdPYTgdad17x0LEVvIt.jpg,,,,,2.45
1941,"{'id': 12087, 'name': 'Herbie Collection', 'poster_path': '/uFvt8t7HlB6BzjiJDU6ea1eI28L.jpg', 'backdrop_path': '/hgi9EeU50KFhv9pCDmJyx4VLp5G.jpg'}",,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,12129,tt0080861,en,Herbie Goes Bananas,The adorable little VW helps its owners break up a counterfeiting ring in Mexico.,3.13734,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/25/1980,,110,"[{'iso_639_1': 'es', 'name': 'Espa??ol'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"Yes, We Have A Bananza!",Herbie Goes Bananas,FALSE,5.3,48,1980,,time_travel/fantasy/,4.9,4522,http://image.tmdb.org/t/p/w185//wopSyv8aYHpoAYyJtU5pwwvRsgW.jpg,,,,,2.45
2604,,80000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,11618,tt0171363,en,The Haunting,"Dr. David Marrow invites Nell Vance, and Theo and Luke Sanderson to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself ?Çô and they soon see the true nature of its horror.",8.967638,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'Roth-Arnold Productions', 'id': 1560}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/23/1999,91188905,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some houses are born bad.,The Haunting,FALSE,5.2,374,1999,1.139861313,space/space/fantasy/,4.9,65505,http://image.tmdb.org/t/p/w185//6cZp6bho46sCGKJ3by3hnhCs5TD.jpg,,,,,2.45
18150,"{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}",110000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",http://www.breakingdawn-themovie.com/,50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",25.9725,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Total Entertainment', 'id': 6446}, {'name': 'TSBD Canada Productions', 'id': 7490}, {'name': 'Zohar International', 'id': 7491}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSBD Louisiana', 'id': 58321}, {'name': 'TSBD Productions', 'id': 58322}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/15/2011,712171856,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Portugu?¬s'}]",Released,Forever is just the beginning,The Twilight Saga: Breaking Dawn - Part 1,FALSE,5.8,2622,2011,6.4742896,space/space/robot/robot/time_travel/fantasy/monster/,4.9,202865,http://image.tmdb.org/t/p/w185//p2hlGr02imEs9zeBDAkpZ4PBk6s.jpg,,,,,2.45
40733,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.timeraidersmovie.com,411442,tt5354664,zh,?¢ù?óô?¼ö?«?,Time Raiders is based on the online novel series Daomu Biji written by Xu Lei.  It tells the story of explorers searching for the secrets of immortality in ancient tombs,0.526202,"[{'name': 'Magnum Films', 'id': 19463}, {'name': 'Chop Flix', 'id': 81614}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",8/18/2016,,123,"[{'iso_639_1': 'zh', 'name': 'µÖ«?ÇÜ?»¥'}]",Released,,Time Raiders,FALSE,7.3,4,2016,,robot/robot/time_travel/fantasy/,4.9,645,http://image.tmdb.org/t/p/w185//tUi9ugKjfU1bWYoQGvmzscJMIvI.jpg,,,,,2.45
2528,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",39000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,9531,tt0086393,en,Superman III,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",9.614638,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Dovemead Films', 'id': 51861}, {'name': 'Cantharus Productions', 'id': 51903}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/17/1983,75850624,125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'Espa??ol'}, {'iso_639_1': 'th', 'name': '??á???????????ä??ù??ó'}]",Released,If the world's most powerful computer can control even Superman...no one on earth is safe.,Superman III,FALSE,5.3,500,1983,1.944887795,robot/robot/time_travel/super/fantasy/techno/,4.9,57783,http://image.tmdb.org/t/p/w185//pDjfBk3YkdvRK2VERvoHaXJdNxF.jpg,,,,,2.45
36313,,,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",http://www.agnivarsha.com,97350,tt0326722,hi,?ñà?ñù?Ñì?ñ¿?ñ? ?ñ??ñ??Ñì?ñ??ñ?,"The film is Based on an incident from the Mahabharata and also made as a play on a Girish Karnad titled Fire in the Rain. The film features Amitabh Bachchan in a cameo appearance as Lord Indra. Jackie Shroff plays the main lead in the film as Puravasu the head priest, Raveena playing the role of his unfaithful wife in love with Yavakri. Nagarjuna played Yavakri the priest's jealous rival and Prabhudeva as a demon who kills Yavakri. While Milind Soman plays the younger brother of Jackie Shroff as Aravasu, the female lead opposite Milind is played by Sonali Kulkarni.",0.047908,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",8/30/2002,25049,130,"[{'iso_639_1': 'hi', 'name': '?ñ??ñ??ñ¿?Ñì?ñª?ÑÇ'}]",Released,An Epic Tale of Love & Scrifice,Agnivarsha: The Fire and the Rain,FALSE,5,1,2002,,robot/robot/fantasy/,4.9,328,http://image.tmdb.org/t/p/w185//x7nRbBAxh0NMwDivQenEAJ63Mr3.jpg,,,,,2.45
27102,,,"[{'id': 878, 'name': 'Science Fiction'}]",,118716,tt0055893,en,The Day Mars Invaded Earth,Martians replace scientist &amp; his family to pave way for invasion.,0.469209,"[{'name': 'Associated Producers (API)', 'id': 4141}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/14/1963,,70,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Strange Invisible Astro-Energy Unleashed Leaves Mankind A Human Shell As It Destroys His Body And Brain!,The Day Mars Invaded Earth,FALSE,5.4,5,1963,,alien/space/space/robot/robot/monster/,4.8,650,http://image.tmdb.org/t/p/w185//2FM8JCGbcfRszRaVpGwGzODx4FE.jpg,,,,,2.4
43609,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,71520,tt0054017,en,Last Woman on Earth,"Harold Gern, a successful businessman from New York who is constantly in legal trouble, is spending a holiday in Puerto Rico with his attractive wife Evelyn, whom he married ?Ç£between trials?Ç¥. They are joined by Martin Joyce, Harold's lawyer, who has come to discuss the latest indictment. Harold invites him along on a boat trip during which all three try out some newly bought scuba diving equipment. When they resurface, they are unable to breathe without using their scuba tanks. They climb back into their boat and find Manuel, the crewman, dead, apparently of asphyxiation. Upon rowing ashore, they enter the jungle. (from Wikipedia)",1.543461,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/5/1960,,71,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They fought for the Ultimate Prize!,Last Woman on Earth,FALSE,4.5,13,1960,,space/space/time_travel/,4.8,1478,http://image.tmdb.org/t/p/w185//qfNdLu8y2B1UXXYJo14z5E80rq8.jpg,,,,,2.4
34858,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",,161620,tt0072419,en,Wonder Woman,A super-hero uses her powers to thwart an international spy ring.,0.366808,"[{'name': 'Warner Bros. Television', 'id': 1957}]",[],3/12/1974,,75,[],Released,,Wonder Woman,FALSE,5.9,8,1974,,super/fantasy/,4.8,634,http://image.tmdb.org/t/p/w185//NwG3qksGquPDTEwILUm8EfQ6BA.jpg,,,,,2.4
2552,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,41516,tt0049516,en,The Mole People,A party of archaeologists discovers the remnants of a mutant five millennia-old Sumerian civilization living beneath a glacier atop a mountain in Mesopatamia.,0.883306,"[{'name': 'Universal International Pictures (UI)', 'id': 10330}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/1/1956,,77,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"...a savage civilization a million years old, raging with blood-lusting fury!",The Mole People,FALSE,4.4,14,1956,,robot/robot/fantasy/,4.8,2665,http://image.tmdb.org/t/p/w185//9ozw07YVow3hAZoFg5CloP8U3CM.jpg,,,,,2.4
